Customer_id;recency;frequency;monetary;recency_score;frequency_score;monetary_score;RF_SCORE;segment
15956;552;2;618;1;2;3;12;hibernating
15957;33;3;921;4;3;3;43;potential_loyalists
15958;75;4;462;3;4;2;34;loyal_customers
15959;683;3;543;1;3;2;13;at_Risk
15960;375;4;411;2;4;2;24;at_Risk
15961;380;1;451;2;1;2;21;hibernating
15962;450;1;289;1;1;2;11;hibernating
15963;21;2;471;4;2;2;42;potential_loyalists
15964;664;1;269;1;1;1;11;hibernating
15965;18;13;2772;5;5;4;55;champions
15966;452;1;427;1;1;2;11;hibernating
15967;24;12;2966;4;5;5;45;loyal_customers
15968;389;1;405;2;1;2;21;hibernating
15969;4;5;1127;5;4;3;54;champions
15970;305;2;1017;2;2;3;22;hibernating
15971;19;18;5903;5;5;5;55;champions
15972;457;5;1769;1;4;4;14;at_Risk
15973;368;3;681;2;3;3;23;at_Risk
15974;40;7;3442;4;4;5;44;loyal_customers
15975;85;1;371;3;1;2;31;about_to_sleep
15976;166;6;1694;3;4;4;34;loyal_customers
15977;18;2;1055;5;2;3;52;potential_loyalists
15978;78;3;3279;3;3;5;33;need_attention
15979;604;1;329;1;1;2;11;hibernating
15980;90;7;6544;3;4;5;34;loyal_customers
15981;26;21;9363;4;5;5;45;loyal_customers
15982;606;1;325;1;1;2;11;hibernating
15983;23;8;3110;4;4;5;44;loyal_customers
15984;4;30;8393;5;5;5;55;champions
15985;124;7;2715;3;4;4;34;loyal_customers
15986;31;2;354;4;2;2;42;potential_loyalists
15987;13;8;1536;5;4;4;54;champions
15988;20;3;739;5;3;3;53;potential_loyalists
15989;377;2;368;2;2;2;22;hibernating
15990;45;7;1998;4;4;4;44;loyal_customers
15991;535;1;151;1;1;1;11;hibernating
15992;5;3;897;5;3;3;53;potential_loyalists
15993;10;7;2778;5;4;4;54;champions
15994;56;3;1176;4;3;3;43;potential_loyalists
15995;415;1;695;1;1;3;11;hibernating
15996;89;7;1386;3;4;4;34;loyal_customers
15998;38;16;8274;4;5;5;45;loyal_customers
15999;737;1;20,04,2026;1;1;1;11;hibernating
16000;4;3;12394;5;3;5;53;potential_loyalists
16001;382;1;583;2;1;2;21;hibernating
16002;626;1;169;1;1;1;11;hibernating
16003;31;10;5614;4;5;5;45;loyal_customers
16004;476;5;2146;1;4;4;14;at_Risk
16005;13;10;2365;5;5;4;55;champions
16006;212;2;333;2;2;2;22;hibernating
16007;49;7;3053;4;4;5;44;loyal_customers
16008;25;15;5339;4;5;5;45;loyal_customers
16009;23;4;972;4;4;3;44;loyal_customers
16010;247;11;1695;2;5;4;25;cant_loose
16011;9;29;5601;5;5;5;55;champions
16012;36;5;2979;4;4;5;44;loyal_customers
16013;5;84;56078;5;5;5;55;champions
16014;39;5;1100;4;4;3;44;loyal_customers
16015;5;3;705;5;3;3;53;potential_loyalists
16016;4;11;2083;5;5;4;55;champions
16017;48;5;1546;4;4;4;44;loyal_customers
16018;40;4;698;4;4;3;44;loyal_customers
16019;48;27;17329;4;5;5;45;loyal_customers
16020;18;3;851;5;3;3;53;potential_loyalists
16021;396;2;487;2;2;2;22;hibernating
16022;261;1;603;2;1;2;21;hibernating
16023;47;3;720;4;3;3;43;potential_loyalists
16024;13;3;484;5;3;2;53;potential_loyalists
16025;31;1;440;4;1;2;41;promising
16026;44;1;236;4;1;1;41;promising
16027;93;15;2048;3;5;4;35;loyal_customers
16028;597;1;82;1;1;1;11;hibernating
16029;40;106;109621;4;5;5;45;loyal_customers
16030;311;1;331;2;1;2;21;hibernating
16031;93;2;548;3;2;2;32;about_to_sleep
16032;457;6;1966;1;4;4;14;at_Risk
16033;7;27;10609;5;5;5;55;champions
16034;197;6;911;2;4;3;24;at_Risk
16035;561;1;218;1;1;1;11;hibernating
16036;88;4;2557;3;4;4;34;loyal_customers
16037;271;5;1509;2;4;4;24;at_Risk
16038;9;3;472;5;3;2;53;potential_loyalists
16039;425;2;456;1;2;2;12;hibernating
16040;66;7;2417;3;4;4;34;loyal_customers
16041;32;3;3166;4;3;5;43;potential_loyalists
16042;23;8;2245;4;4;4;44;loyal_customers
16043;39;8;1857;4;4;4;44;loyal_customers
16044;436;1;341;1;1;2;11;hibernating
16045;121;8;3435;3;5;5;35;loyal_customers
16046;563;1;236;1;1;1;11;hibernating
16047;683;1;107;1;1;1;11;hibernating
16048;374;4;819;2;4;3;24;at_Risk
16049;41;6;1852;4;4;4;44;loyal_customers
16050;175;3;301;3;3;2;33;need_attention
16051;683;1;188;1;1;1;11;hibernating
16052;55;1;362;4;1;2;41;promising
16053;34;6;3635;4;4;5;44;loyal_customers
16054;146;4;2112;3;4;4;34;loyal_customers
16055;222;1;135;2;1;1;21;hibernating
16056;46;1;651;4;1;3;41;promising
16057;17;10;3855;5;5;5;55;champions
16058;407;1;63;2;1;1;21;hibernating
16059;67;12;3054;3;5;5;35;loyal_customers
16060;402;3;542;2;3;2;23;at_Risk
16061;432;1;90;1;1;1;11;hibernating
16062;11;8;2863;5;5;4;55;champions
16063;261;1;335;2;1;2;21;hibernating
16064;726;1;109;1;1;1;11;hibernating
16065;366;8;1992;2;5;4;25;cant_loose
16066;18;5;1521;5;4;4;54;champions
16067;564;3;3269;1;3;5;13;at_Risk
16068;595;1;116;1;1;1;11;hibernating
16069;419;1;458;1;1;2;11;hibernating
16070;23;2;852;4;2;3;42;potential_loyalists
16071;46;4;1077;4;4;3;44;loyal_customers
16072;289;4;4180;2;4;5;24;at_Risk
16073;298;1;122;2;1;1;21;hibernating
16074;391;1;253;2;1;1;21;hibernating
16075;504;2;737;1;2;3;12;hibernating
16076;4;10;2235;5;5;4;55;champions
16077;627;1;2300;1;1;4;11;hibernating
16078;285;2;363;2;2;2;22;hibernating
16079;18;3;1352;5;3;4;53;potential_loyalists
16080;83;4;603;3;4;2;34;loyal_customers
16081;57;8;4279;4;5;5;45;loyal_customers
16082;671;1;107;1;1;1;11;hibernating
16083;102;4;2351;3;4;4;34;loyal_customers
16084;300;1;436;2;1;2;21;hibernating
16085;24;12;2341;4;5;4;45;loyal_customers
16086;60;10;2688;4;5;4;45;loyal_customers
16087;390;5;1740;2;4;4;24;at_Risk
16088;577;2;1437;1;2;4;12;hibernating
16089;387;2;263;2;2;1;22;hibernating
16090;625;1;181;1;1;1;11;hibernating
16091;156;2;315;3;2;2;32;about_to_sleep
16092;116;6;1588;3;4;4;34;loyal_customers
16093;108;1;17;3;1;1;31;about_to_sleep
16094;13;11;3696;5;5;5;55;champions
16095;457;1;447;1;1;2;11;hibernating
16096;265;4;1585;2;4;4;24;at_Risk
16097;241;1;185;2;1;1;21;hibernating
16098;89;14;4011;3;5;5;35;loyal_customers
16099;51;7;1573;4;4;4;44;loyal_customers
16100;464;1;583;1;1;2;11;hibernating
16101;72;4;3229;3;4;5;34;loyal_customers
16102;43;3;1842;4;3;4;43;potential_loyalists
16103;8;22;6192;5;5;5;55;champions
16104;63;9;2774;3;5;4;35;loyal_customers
16105;250;5;2386;2;4;4;24;at_Risk
16106;67;1;108;3;1;1;31;about_to_sleep
16107;19;7;3204;5;4;5;54;champions
16108;86;4;2236;3;4;4;34;loyal_customers
16109;220;3;939;2;3;3;23;at_Risk
16110;46;4;1782;4;4;4;44;loyal_customers
16111;429;1;549;1;1;2;11;hibernating
16112;144;4;196;3;4;1;34;loyal_customers
16113;184;1;161;3;1;1;31;about_to_sleep
16114;172;1;136;3;1;1;31;about_to_sleep
16115;11;12;2554;5;5;4;55;champions
16116;213;1;613;2;1;3;21;hibernating
16117;191;3;654;2;3;3;23;at_Risk
16118;654;1;4376;1;1;5;11;hibernating
16119;9;8;1721;5;5;4;55;champions
16120;60;6;2968;4;4;5;44;loyal_customers
16121;58;5;1450;4;4;4;44;loyal_customers
16122;74;6;896;3;4;3;34;loyal_customers
16123;53;1;308;4;1;2;41;promising
16124;318;4;1772;2;4;4;24;at_Risk
16125;368;14;4292;2;5;5;25;cant_loose
16126;30;15;14645;4;5;5;45;loyal_customers
16127;40;2;801;4;2;3;42;potential_loyalists
16128;19;11;3801;5;5;5;55;champions
16129;408;3;1396;2;3;4;23;at_Risk
16130;423;4;987;1;4;3;14;at_Risk
16131;53;12;9957;4;5;5;45;loyal_customers
16132;545;2;664;1;2;3;12;hibernating
16133;5;56;22992;5;5;5;55;champions
16134;23;5;2145;4;4;4;44;loyal_customers
16135;264;2;819;2;2;3;22;hibernating
16136;61;4;947;3;4;3;34;loyal_customers
16137;681;1;423;1;1;2;11;hibernating
16138;380;3;910;2;3;3;23;at_Risk
16139;20;5;1111;5;4;3;54;champions
16140;67;3;1433;3;3;4;33;need_attention
16141;89;2;956;3;2;3;32;about_to_sleep
16142;251;1;535;2;1;2;21;hibernating
16143;4;12;4555;5;5;5;55;champions
16144;248;1;175;2;1;1;21;hibernating
16145;10;19;6805;5;5;5;55;champions
16146;158;4;946;3;4;3;34;loyal_customers
16147;135;5;2399;3;4;4;34;loyal_customers
16148;297;2;387;2;2;2;22;hibernating
16149;6;3;422;5;3;2;53;potential_loyalists
16150;44;10;4002;4;5;5;45;loyal_customers
16152;270;1;1829;2;1;4;21;hibernating
16153;51;11;5133;4;5;5;45;loyal_customers
16155;383;5;797;2;4;3;24;at_Risk
16156;10;20;6188;5;5;5;55;champions
16157;17;3;657;5;3;3;53;potential_loyalists
16158;523;9;628;1;5;3;15;cant_loose
16159;283;4;1233;2;4;4;24;at_Risk
16160;66;2;1025;3;2;3;32;about_to_sleep
16161;3;43;12580;5;5;5;55;champions
16162;253;1;37;2;1;1;21;hibernating
16163;233;6;2408;2;4;4;24;at_Risk
16164;18;3;822;5;3;3;53;potential_loyalists
16165;506;1;80;1;1;1;11;hibernating
16166;429;2;436;1;2;2;12;hibernating
16167;415;5;1386;1;4;4;14;at_Risk
16168;12;66;10361;5;5;5;55;champions
16169;9;4;1823;5;4;4;54;champions
16170;52;20;6869;4;5;5;45;loyal_customers
16171;60;1;73;4;1;1;41;promising
16172;96;8;1885;3;5;4;35;loyal_customers
16173;17;6;1418;5;4;4;54;champions
16174;127;7;2247;3;4;4;34;loyal_customers
16175;95;7;1836;3;4;4;34;loyal_customers
16176;422;4;2053;1;4;4;14;at_Risk
16177;51;8;2247;4;5;4;45;loyal_customers
16178;139;2;613;3;2;3;32;about_to_sleep
16179;62;1;216;3;1;1;31;about_to_sleep
16180;101;13;16250;3;5;5;35;loyal_customers
16181;74;1;306;3;1;2;31;about_to_sleep
16182;73;9;9972;3;5;5;35;loyal_customers
16183;68;4;1078;3;4;3;34;loyal_customers
16184;65;6;1159;3;4;3;34;loyal_customers
16185;18;3;645;5;3;3;53;potential_loyalists
16186;24;26;8718;4;5;5;45;loyal_customers
16187;33;15;6911;4;5;5;45;loyal_customers
16188;46;5;1088;4;4;3;44;loyal_customers
16189;17;2;215;5;2;1;52;potential_loyalists
16190;41;8;2724;4;5;4;45;loyal_customers
16191;4;24;15678;5;5;5;55;champions
16192;737;1;351;1;1;2;11;hibernating
16193;238;2;630;2;2;3;22;hibernating
16194;376;1;309;2;1;2;21;hibernating
16195;724;1;323;1;1;2;11;hibernating
16196;490;1;93;1;1;1;11;hibernating
16197;470;9;2017;1;5;4;15;cant_loose
16198;76;2;1030;3;2;3;32;about_to_sleep
16199;393;7;943;2;4;3;24;at_Risk
16200;5;12;5608;5;5;5;55;champions
16201;4;5;2112;5;4;4;54;champions
16202;362;9;2502;2;5;4;25;cant_loose
16203;60;6;944;4;4;3;44;loyal_customers
16204;24;3;919;4;3;3;43;potential_loyalists
16205;32;7;1820;4;4;4;44;loyal_customers
16206;56;13;2590;4;5;4;45;loyal_customers
16207;26;1;394;4;1;2;41;promising
16208;46;10;3440;4;5;5;45;loyal_customers
16209;90;9;4147;3;5;5;35;loyal_customers
16210;3;35;33751;5;5;5;55;champions
16211;90;3;1091;3;3;3;33;need_attention
16212;20;4;1294;5;4;4;54;champions
16213;80;1;159;3;1;1;31;about_to_sleep
16214;172;4;2038;3;4;4;34;loyal_customers
16215;82;1;242;3;1;1;31;about_to_sleep
16216;268;1;915;2;1;3;21;hibernating
16217;236;2;304;2;2;2;22;hibernating
16218;31;13;3969;4;5;5;45;loyal_customers
16219;502;1;41;1;1;1;11;hibernating
16221;38;9;2020;4;5;4;45;loyal_customers
16222;319;2;1272;2;2;4;22;hibernating
16223;376;2;1087;2;2;3;22;hibernating
16224;58;5;1617;4;4;4;44;loyal_customers
16225;46;15;2859;4;5;4;45;loyal_customers
16226;204;5;672;2;4;3;24;at_Risk
16227;226;3;1027;2;3;3;23;at_Risk
16228;386;3;886;2;3;3;23;at_Risk
16229;88;6;2868;3;4;4;34;loyal_customers
16230;191;2;542;2;2;2;22;hibernating
16231;380;4;1074;2;4;3;24;at_Risk
16232;45;7;2713;4;4;4;44;loyal_customers
16233;72;9;1818;3;5;4;35;loyal_customers
16234;477;3;333;1;3;2;13;at_Risk
16235;42;9;2054;4;5;4;45;loyal_customers
16236;79;1;432;3;1;2;31;about_to_sleep
16237;438;1;137;1;1;1;11;hibernating
16238;424;1;64;1;1;1;11;hibernating
16239;58;6;1492;4;4;4;44;loyal_customers
16240;25;2;3719;4;2;5;42;potential_loyalists
16241;11;16;3993;5;5;5;55;champions
16242;9;14;7405;5;5;5;55;champions
16243;35;2;409;4;2;2;42;potential_loyalists
16244;213;2;1523;2;2;4;22;hibernating
16245;25;3;1414;4;3;4;43;potential_loyalists
16246;461;2;821;1;2;3;12;hibernating
16247;171;1;115;3;1;1;31;about_to_sleep
16248;63;1;153;3;1;1;31;about_to_sleep
16249;54;5;1800;4;4;4;44;loyal_customers
16250;262;3;565;2;3;2;23;at_Risk
16251;513;1;128;1;1;1;11;hibernating
16252;384;1;295;2;1;2;21;hibernating
16253;68;7;7272;3;4;5;34;loyal_customers
16254;379;3;967;2;3;3;23;at_Risk
16255;18;15;4530;5;5;5;55;champions
16256;268;3;1629;2;3;4;23;at_Risk
16257;178;1;47;3;1;1;31;about_to_sleep
16258;46;15;11943;4;5;5;45;loyal_customers
16259;411;3;341;2;3;2;23;at_Risk
16260;52;1;1035;4;1;3;41;promising
16261;18;6;1041;5;4;3;54;champions
16262;379;1;755;2;1;3;21;hibernating
16263;424;1;348;1;1;2;11;hibernating
16264;439;2;824;1;2;3;12;hibernating
16265;10;12;6935;5;5;5;55;champions
16266;75;14;1758;3;5;4;35;loyal_customers
16267;592;1;187;1;1;1;11;hibernating
16268;72;2;668;3;2;3;32;about_to_sleep
16269;439;1;718;1;1;3;11;hibernating
16270;354;1;1141;2;1;3;21;hibernating
16271;4;10;3398;5;5;5;55;champions
16272;118;1;412;3;1;2;31;about_to_sleep
16273;649;2;318;1;2;2;12;hibernating
16274;374;1;352;2;1;2;21;hibernating
16275;198;3;2151;2;3;4;23;at_Risk
16276;178;3;2629;3;3;4;33;need_attention
16277;735;1;189;1;1;1;11;hibernating
16278;101;3;1118;3;3;3;33;need_attention
16279;22;9;5698;4;5;5;45;loyal_customers
16280;726;1;238;1;1;1;11;hibernating
16281;73;3;3424;3;3;5;33;need_attention
16282;341;3;1308;2;3;4;23;at_Risk
16283;7;8;4350;5;5;5;55;champions
16284;32;3;1018;4;3;3;43;potential_loyalists
16285;647;1;177;1;1;1;11;hibernating
16286;478;2;329;1;2;2;12;hibernating
16287;171;5;1007;3;4;3;34;loyal_customers
16288;471;1;130;1;1;1;11;hibernating
16289;463;1;136;1;1;1;11;hibernating
16290;466;4;1958;1;4;4;14;at_Risk
16291;683;1;118;1;1;1;11;hibernating
16292;123;5;1254;3;4;4;34;loyal_customers
16293;23;15;4279;4;5;5;45;loyal_customers
16294;478;1;126;1;1;1;11;hibernating
16295;11;4;1329;5;4;4;54;champions
16296;627;4;1314;1;4;4;14;at_Risk
16297;270;1;302;2;1;2;21;hibernating
16298;24;7;1086;4;4;3;44;loyal_customers
16299;478;1;194;1;1;1;11;hibernating
16300;431;3;1367;1;3;4;13;at_Risk
16301;738;1;107;1;1;1;11;hibernating
16302;128;1;233;3;1;1;31;about_to_sleep
16303;27;7;7928;4;4;5;44;loyal_customers
16304;696;1;382;1;1;2;11;hibernating
16305;140;1;361;3;1;2;31;about_to_sleep
16306;215;7;1125;2;4;3;24;at_Risk
16307;430;3;1195;1;3;3;13;at_Risk
16308;39;7;5120;4;4;5;44;loyal_customers
16309;107;2;707;3;2;3;32;about_to_sleep
16310;415;2;460;1;2;2;12;hibernating
16311;19;2;616;5;2;3;52;potential_loyalists
16312;433;1;171;1;1;1;11;hibernating
16313;4;2;274;5;2;1;52;potential_loyalists
16314;391;3;1491;2;3;4;23;at_Risk
16315;332;2;403;2;2;2;22;hibernating
16316;65;13;5745;3;5;5;35;loyal_customers
16317;121;5;2193;3;4;4;34;loyal_customers
16318;36;1;328;4;1;2;41;promising
16319;219;1;404;2;1;2;21;hibernating
16320;173;6;5629;3;4;5;34;loyal_customers
16321;73;7;605;3;4;2;34;loyal_customers
16322;2;2;327;5;2;2;52;potential_loyalists
16323;197;2;354;2;2;2;22;hibernating
16324;129;3;409;3;3;2;33;need_attention
16325;48;12;3598;4;5;5;45;loyal_customers
16326;7;24;4721;5;5;5;55;champions
16327;15;16;10160;5;5;5;55;champions
16328;564;1;311;1;1;2;11;hibernating
16329;429;4;1665;1;4;4;14;at_Risk
16330;19;7;625;5;4;3;54;champions
16331;433;6;2038;1;4;4;14;at_Risk
16332;29;11;2000;4;5;4;45;loyal_customers
16333;9;22;26627;5;5;5;55;champions
16334;493;1;264;1;1;1;11;hibernating
16335;553;7;2754;1;4;4;14;at_Risk
16336;422;4;3518;1;4;5;14;at_Risk
16337;38;1;151;4;1;1;41;promising
16338;158;1;215;3;1;1;31;about_to_sleep
16339;285;1;94;2;1;1;21;hibernating
16340;108;3;1496;3;3;4;33;need_attention
16341;26;7;3851;4;4;5;44;loyal_customers
16342;76;4;322;3;4;2;34;loyal_customers
16343;17;3;614;5;3;3;53;potential_loyalists
16344;159;4;842;3;4;3;34;loyal_customers
16345;45;2;1179;4;2;3;42;potential_loyalists
16346;386;1;225;2;1;1;21;hibernating
16347;12;11;3443;5;5;5;55;champions
16348;33;8;1744;4;5;4;45;loyal_customers
16349;292;1;54;2;1;1;21;hibernating
16350;22;9;2254;4;5;4;45;loyal_customers
16351;334;13;3330;2;5;5;25;cant_loose
16352;19;2;494;5;2;2;52;potential_loyalists
16353;5;38;9795;5;5;5;55;champions
16354;64;5;1119;3;4;3;34;loyal_customers
16355;376;1;416;2;1;2;21;hibernating
16356;199;6;416;2;4;2;24;at_Risk
16357;34;4;868;4;4;3;44;loyal_customers
16358;2;5;2920;5;4;5;54;champions
16359;8;16;2698;5;5;4;55;champions
16360;6;6;3450;5;4;5;54;champions
16361;11;4;891;5;4;3;54;champions
16362;33;6;922;4;4;3;44;loyal_customers
16363;54;1;109;4;1;1;41;promising
16364;13;2;706;5;2;3;52;potential_loyalists
16365;19;15;3167;5;5;5;55;champions
16366;20;4;1548;5;4;4;54;champions
16367;38;3;1350;4;3;4;43;potential_loyalists
16368;3;3;621;5;3;3;53;potential_loyalists
16369;19;7;2657;5;4;4;54;champions
16370;83;4;1302;3;4;4;34;loyal_customers
16371;450;1;157;1;1;1;11;hibernating
16372;34;5;1290;4;4;4;44;loyal_customers
16373;383;2;309;2;2;2;22;hibernating
16374;67;5;1723;3;4;4;34;loyal_customers
16375;471;2;104;1;2;1;12;hibernating
16376;10;2;975;5;2;3;52;potential_loyalists
16377;268;2;1308;2;2;4;22;hibernating
16378;248;3;363;2;3;2;23;at_Risk
16379;5;4;2157;5;4;4;54;champions
16380;62;1;1743;3;1;4;31;about_to_sleep
16381;397;2;248;2;2;1;22;hibernating
16382;409;2;353;2;2;2;22;hibernating
16383;76;7;2897;3;4;5;34;loyal_customers
16384;91;4;1359;3;4;4;34;loyal_customers
16385;61;5;881;3;4;3;34;loyal_customers
16386;30;3;1068;4;3;3;43;potential_loyalists
16387;324;5;882;2;4;3;24;at_Risk
16388;655;1;186;1;1;1;11;hibernating
16389;54;4;1382;4;4;4;44;loyal_customers
16390;538;3;468;1;3;2;13;at_Risk
16391;402;4;1052;2;4;3;24;at_Risk
16392;271;3;757;2;3;3;23;at_Risk
16393;3;23;5298;5;5;5;55;champions
16394;58;5;1555;4;4;4;44;loyal_customers
16395;62;14;3518;3;5;5;35;loyal_customers
16396;477;1;138;1;1;1;11;hibernating
16397;629;1;123;1;1;1;11;hibernating
16398;155;2;1706;3;2;4;32;about_to_sleep
16399;20;3;630;5;3;3;53;potential_loyalists
16400;96;9;3060;3;5;5;35;loyal_customers
16401;2;23;6849;5;5;5;55;champions
16402;266;2;293;2;2;2;22;hibernating
16403;313;1;178;2;1;1;21;hibernating
16404;71;1;443;3;1;2;31;about_to_sleep
16405;303;2;167;2;2;1;22;hibernating
16406;20;3;528;5;3;2;53;potential_loyalists
16407;14;14;2762;5;5;4;55;champions
16408;592;1;232;1;1;1;11;hibernating
16409;37;12;5653;4;5;5;45;loyal_customers
16410;735;1;130;1;1;1;11;hibernating
16411;20;4;756;5;4;3;54;champions
16412;55;5;593;4;4;2;44;loyal_customers
16413;58;2;522;4;2;2;42;potential_loyalists
16414;23;5;551;4;4;2;44;loyal_customers
16415;45;3;697;4;3;3;43;potential_loyalists
16416;28;9;2958;4;5;5;45;loyal_customers
16417;494;1;36;1;1;1;11;hibernating
16418;46;5;1029;4;4;3;44;loyal_customers
16419;114;8;1464;3;5;4;35;loyal_customers
16420;397;1;75;2;1;1;21;hibernating
16421;377;3;526;2;3;2;23;at_Risk
16422;18;109;61921;5;5;5;55;champions
16423;26;1;346;4;1;2;41;promising
16424;192;2;443;2;2;2;22;hibernating
16425;303;1;303;2;1;2;21;hibernating
16426;3;10;1864;5;5;4;55;champions
16427;264;2;241;2;2;1;22;hibernating
16428;415;3;638;1;3;3;13;at_Risk
16429;107;1;285;3;1;1;31;about_to_sleep
16430;58;7;1118;4;4;3;44;loyal_customers
16431;214;3;623;2;3;3;23;at_Risk
16432;65;1;287;3;1;2;31;about_to_sleep
16433;29;2;385;4;2;2;42;potential_loyalists
16434;30;12;2674;4;5;4;45;loyal_customers
16435;513;3;1003;1;3;3;13;at_Risk
16436;669;3;319;1;3;2;13;at_Risk
16437;382;2;301;2;2;2;22;hibernating
16438;7;5;798;5;4;3;54;champions
16439;723;1;311;1;1;2;11;hibernating
16440;9;6;3857;5;4;5;54;champions
16441;68;5;1019;3;4;3;34;loyal_customers
16442;3;5;892;5;4;3;54;champions
16443;522;1;162;1;1;1;11;hibernating
16444;47;17;3626;4;5;5;45;loyal_customers
16445;35;4;583;4;4;2;44;loyal_customers
16446;2;2;168473;5;2;5;52;potential_loyalists
16447;137;3;727;3;3;3;33;need_attention
16448;199;2;361;2;2;2;22;hibernating
16449;199;2;708;2;2;3;22;hibernating
16450;151;3;1506;3;3;4;33;need_attention
16451;89;3;1013;3;3;3;33;need_attention
16452;632;2;332;1;2;2;12;hibernating
16453;532;2;252;1;2;1;12;hibernating
16454;46;4;31;4;4;1;44;loyal_customers
16455;65;11;3996;3;5;5;35;loyal_customers
16456;100;13;6001;3;5;5;35;loyal_customers
16457;219;1;208;2;1;1;21;hibernating
16458;4;30;5691;5;5;5;55;champions
16459;731;1;72;1;1;1;11;hibernating
16460;29;3;811;4;3;3;43;potential_loyalists
16461;179;3;1546;3;3;4;33;need_attention
16462;75;3;136;3;3;1;33;need_attention
16463;22;4;1422;4;4;4;44;loyal_customers
16464;21;3;1299;4;3;4;43;potential_loyalists
16465;422;2;746;1;2;3;12;hibernating
16466;35;15;3767;4;5;5;45;loyal_customers
16467;510;7;2869;1;4;4;14;at_Risk
16468;75;3;788;3;3;3;33;need_attention
16469;25;5;804;4;4;3;44;loyal_customers
16470;53;11;2417;4;5;4;45;loyal_customers
16471;276;4;1190;2;4;3;24;at_Risk
16472;435;2;790;1;2;3;12;hibernating
16473;166;4;471;3;4;2;34;loyal_customers
16474;8;7;1811;5;4;4;54;champions
16475;89;4;544;3;4;2;34;loyal_customers
16476;433;1;350;1;1;2;11;hibernating
16477;65;11;4094;3;5;5;35;loyal_customers
16478;26;3;331;4;3;2;43;potential_loyalists
16479;11;2;301;5;2;2;52;potential_loyalists
16480;77;1;769;3;1;3;31;about_to_sleep
16481;683;1;453;1;1;2;11;hibernating
16482;17;1;221;5;1;1;51;new_customers
16483;193;1;139;2;1;1;21;hibernating
16484;175;2;404;3;2;2;32;about_to_sleep
16485;78;5;2287;3;4;4;34;loyal_customers
16486;539;1;134;1;1;1;11;hibernating
16487;578;2;209;1;2;1;12;hibernating
16488;34;3;499;4;3;2;43;potential_loyalists
16489;381;2;304;2;2;2;22;hibernating
16490;437;1;205;1;1;1;11;hibernating
16491;48;2;1533;4;2;4;42;potential_loyalists
16492;542;1;386;1;1;2;11;hibernating
16493;81;7;2132;3;4;4;34;loyal_customers
16494;298;1;827;2;1;3;21;hibernating
16495;4;3;648;5;3;3;53;potential_loyalists
16496;10;6;2331;5;4;4;54;champions
16497;51;23;6695;4;5;5;45;loyal_customers
16498;162;2;101;3;2;1;32;about_to_sleep
16499;361;8;2578;2;5;4;25;cant_loose
16500;6;9;844;5;5;3;55;champions
